Date,Roll_1Y,Roll_3Y,Roll_5Y
2013-10-11,0.1488688733836352,0.3065322572585818,
2013-10-14,0.14552031349943473,0.31233919439690505,
2013-10-15,0.14251282590813497,0.31259637249708117,
2013-10-17,0.13949004464856807,0.3032128629906332,
2013-10-18,0.11814036295007102,0.2966594147693158,
2013-10-21,0.11090306208722733,0.2954688748673301,
2013-10-22,0.11260743816870455,0.2991708446664514,
2013-10-23,0.10959892831361762,0.2925631332101185,
2013-10-24,0.10650557922934145,0.2887384512918617,
2013-10-25,0.1060391402194567,0.2921381333797798,
2013-10-28,0.09910160217715092,0.2831836189005835,
2013-10-29,0.09352630287997021,0.2868787448396024,
2013-10-30,0.09481501510503598,0.2874834609856636,
2013-10-31,0.09252310037859668,0.27838151060752314,
2013-11-01,0.0927825046902182,0.27445656540421015,
2013-11-03,0.08849672689600507,0.27880014513791884,
2013-11-05,0.07110604059565984,0.2704661136907741,
2013-11-06,0.08244590455167322,0.28519763119401753,
2013-11-07,0.08872829539164973,0.2845688085125113,
2013-11-08,0.09935994567852102,0.2964752816586008,
2013-11-11,0.09446608841954007,0.30101469392294167,
2013-11-12,0.09455977591093867,0.30388179140019667,
2013-11-13,0.0956973793895386,0.3050218216681815,
2013-11-14,0.08691733328937512,0.2990157631868816,
2013-11-18,0.05744513300507981,0.29352229031555177,
2013-11-19,0.0526665989376216,0.29587970480748504,
2013-11-20,0.048345781420757294,0.29232580035362143,
2013-11-21,0.05562016372809886,0.2956366742153377,
2013-11-22,0.06499328651813441,0.30155836307853845,
2013-11-25,0.059011246460833666,0.2936754015330064,
2013-11-26,0.07284060742335052,0.3050579369110884,
2013-11-27,0.06358384382124749,0.3061162989762821,
2013-11-28,0.06025478384332472,0.30576585926300714,
2013-11-29,0.04225605967688839,0.2989233330025578,
2013-12-02,0.04642234575767068,0.3059130174808463,
2013-12-03,0.05378404866654107,0.3039720957756865,
2013-12-04,0.05901393889353468,0.30747852469424586,
2013-12-05,0.04077905354490796,0.28852242235638004,
2013-12-06,0.04339330304521494,0.2814583450582695,
2013-12-09,0.038124493181789454,0.27047839200388646,
2013-12-10,0.059644948795995356,0.28616567974681817,
2013-12-11,0.061131405301601216,0.2873352859093037,
2013-12-12,0.06307945812872884,0.29173474141028677,
2013-12-13,0.06968439521601422,0.2931585651134573,
2013-12-16,0.07180278588213684,0.2961363565753389,
2013-12-17,0.08101240128713716,0.29536228624238325,
2013-12-18,0.08014747440322667,0.2954746321421595,
2013-12-19,0.09354547473795494,0.30787880192500405,
2013-12-20,0.08783414423929892,0.3102593326289673,
2013-12-23,0.08337416966134148,0.30287869776383025,
2013-12-24,0.07722437112707281,0.30411864662681354,
2013-12-26,0.07586071705917696,0.29933043479824684,
2013-12-27,0.07365907609021671,0.3027345144884164,
2013-12-30,0.0784659865894386,0.2993987022465676,
2013-12-31,0.08107041161140827,0.3051461704173186,
2014-01-01,0.08828866312377381,0.3135350290637984,
2014-01-02,0.08613714227682334,0.31092265447591294,
2014-01-03,0.09878137462271797,0.32062682796962094,
2014-01-06,0.10377478545387286,0.3203220961033091,
2014-01-07,0.10807434047392828,0.31692816820420666,
2014-01-08,0.11046613192587174,0.3185360968765033,
2014-01-09,0.11315180613563314,0.3174922974228962,
2014-01-10,0.11621574942419566,0.3262271891191969,
2014-01-13,0.10697189315428757,0.32114565720540966,
2014-01-14,0.11329897204402783,0.3191966104457086,
2014-01-15,0.11713423475639484,0.31222696680528605,
2014-01-16,0.12331482543304984,0.3073669254154823,
2014-01-17,0.11561866843375357,0.3008193762882385,
2014-01-20,0.12058088057594007,0.32231457376347095,
2014-01-21,0.12313463503459521,0.3174075405980088,
2014-01-22,0.1250282502854494,0.3197770952990915,
2014-01-23,0.11924553579400543,0.3159212600583441,
2014-01-24,0.12544563231391703,0.3197200285929096,
2014-01-27,0.13679775109337966,0.3185658435949039,
2014-01-28,0.13346398428791806,0.3137819035387639,
2014-01-29,0.13840115036760192,0.3311168566932019,
2014-01-30,0.13613753228216818,0.3266865258735776,
2014-01-31,0.14276405332418396,0.34370653867468026,
2014-02-03,0.14838771313126076,0.34845689961568915,
2014-02-04,0.13733962593640192,0.3426693484997212,
2014-02-05,0.13271076763833967,0.3486708658623481,
2014-02-06,0.13735264218021126,0.35810571977402983,
2014-02-07,0.1299353029053244,0.34951158469403976,
2014-02-10,0.12489122490970717,0.34634907592994324,
2014-02-11,0.13302455613815978,0.355112207595796,
2014-02-12,0.13568482524895797,0.35648412265340057,
2014-02-13,0.1363862212727166,0.36524298450170445,
2014-02-14,0.13024594279598667,0.36699442509908264,
2014-02-17,0.1345759727504796,0.36729299706711394,
2014-02-18,0.12679938619159992,0.3604361006616976,
2014-02-19,0.13017823483460234,0.3698811299411551,
2014-02-20,0.13341320486141117,0.3696205653822393,
2014-02-21,0.12130482366764817,0.36253097460773764,
2014-02-24,0.11718692677356057,0.36118614137701743,
2014-02-25,0.11368072616427538,0.37033119567113815,
2014-02-26,0.11113225539810401,0.36943856655835483,
2014-02-28,0.12021905284042389,0.3758574236139707,
2014-03-03,0.11407502941300374,0.3677899622637588,
2014-03-04,0.1071144874452119,0.3609768499709687,
2014-03-05,0.09750965768804232,0.3596859694358998,
2014-03-06,0.08533259696846418,0.3497147816187527,
2014-03-07,0.06481356938536798,0.31916744451113055,
2014-03-10,0.05280353588093756,0.30583966635971205,
2014-03-11,0.059570707814325274,0.30554810664362897,
2014-03-12,0.06596715356905047,0.3086680558780188,
2014-03-13,0.06403784412177571,0.3045126355998471,
2014-03-14,0.059226046618910066,0.3034849513030917,
2014-03-18,0.05288578217156292,0.30446481755926325,
2014-03-19,0.053557021739300215,0.3087196587440644,
2014-03-20,0.07302933036407011,0.3194114155095882,
2014-03-21,0.07044870486373167,0.32014540213732,
2014-03-22,0.0673924079523267,0.3209625622465313,
2014-03-24,0.045123434448645305,0.30746659612672045,
2014-03-25,0.03599189347430265,0.30841458366412455,
2014-03-26,0.022208213840469337,0.2924255141415455,
2014-03-27,0.02364894919508509,0.2958906864344899,
2014-03-28,0.015355563089819668,0.29021045559336267,
2014-03-31,0.012893927162355823,0.2893646653402031,
2014-04-01,0.017695854112104392,0.2924337179516143,
2014-04-02,0.028906932466521207,0.30337683008332283,
2014-04-03,0.038677475096099645,0.29771802107258205,
2014-04-04,0.036025179421450115,0.31142157558844197,
2014-04-07,0.034774778255006744,0.31120913531101424,
2014-04-09,0.021069046694145,0.31104926063874605,
2014-04-10,0.002411033568048282,0.30354704516547093,
2014-04-11,0.012146529264845274,0.3113842736905901,
2014-04-15,0.023035042883694734,0.33548969943172025,
2014-04-16,0.01439082096498212,0.33439190231997773,
2014-04-17,0.00942366567653563,0.33876231061028506,
2014-04-21,0.026872623460842737,0.35269128339327493,
2014-04-22,0.03987576187764619,0.3405917536993808,
2014-04-23,0.03743685170746325,0.3361172321447232,
2014-04-25,0.05622939304023844,0.3612381694578475,
2014-04-28,0.06014977373583119,0.3521011160193239,
2014-04-29,0.06149196874180185,0.3364802921537424,
2014-04-30,0.06737894408341094,0.33739671232601287,
2014-05-02,0.07736414728006458,0.37020662006662586,
2014-05-05,0.06525094182678992,0.3650770353827415,
2014-05-06,0.05783589048044613,0.36843458099451865,
2014-05-07,0.05906189096745007,0.3722268826689188,
2014-05-08,0.05889039112313044,0.37398728862809194,
2014-05-09,0.027558203406600645,0.33958610712056037,
2014-05-12,0.015367562003413271,0.2999996715369404,
2014-05-13,0.0015232063358594505,0.3028687687504794,
2014-05-14,-0.006545185810347576,0.3056471513417658,
2014-05-15,-0.012294924680394725,0.3070127518885257,
2014-05-16,-0.03557881204574587,0.28798239400181647,
2014-05-19,-0.07735089967797704,0.23056641670153422,
2014-05-20,-0.06609037786637062,0.24593096168246276,
2014-05-21,-0.042368789102344984,0.26396281151717127,
2014-05-22,-0.042042818658330816,0.2656572323047006,
2014-05-23,-0.05231145292139705,0.25672233503748965,
2014-05-26,-0.056313060272839444,0.2461772942274736,
2014-05-27,-0.04290065094146689,0.2741833082841505,
2014-05-28,-0.04005829883960432,0.2843147742961425,
2014-05-29,-0.037626677118119733,0.3005825673462419,
2014-05-30,-0.021038615174765685,0.32125921731313833,
2014-06-02,-0.03398247621138539,0.29792325517475593,
2014-06-03,-0.04141210706402809,0.2924160526964976,
2014-06-04,-0.046119223780613616,0.2816916286974325,
2014-06-05,-0.05080088728206267,0.277423839005849,
2014-06-06,-0.08253057256185348,0.27153566164101717,
2014-06-09,-0.08678583531803974,0.2749534436886114,
2014-06-10,-0.09154824708595011,0.28869219351159736,
2014-06-11,-0.06927797469911012,0.3050241731422907,
2014-06-12,-0.05887677008815273,0.3195926544046295,
2014-06-13,-0.050654970535441546,0.317743449392617,
2014-06-16,-0.04706765847169936,0.31995165179829455,
2014-06-17,-0.06500713652808954,0.3201715464293289,
2014-06-18,-0.05665556929052684,0.33604143527820685,
2014-06-19,-0.04917112202755192,0.33874503909647813,
2014-06-20,-0.02739515264051451,0.35050892170921033,
2014-06-23,-0.024281768704743634,0.35464632298047993,
2014-06-24,-0.03983866427737981,0.35366529243372136,
2014-06-25,-0.034311582559175546,0.36836421591662427,
2014-06-26,-0.02584642284645966,0.37568520263521044,
2014-06-27,0.005347413101608689,0.3852218178427025,
2014-06-30,0.00436855575843631,0.3738089090922827,
2014-07-01,0.018278695531635192,0.3414007045694203,
2014-07-02,0.008955210316248907,0.33870169570212716,
2014-07-03,0.02566693480639648,0.3487126174988522,
2014-07-04,0.04053611305466687,0.35844600086259315,
2014-07-07,0.038034356210903786,0.398865198338324,
2014-07-08,0.03230727520285481,0.40656460632733826,
2014-07-09,0.007881240989991323,0.39010626772346835,
2014-07-10,0.003195577326621235,0.3985164220556612,
2014-07-11,0.02282751921954751,0.4198277263292556,
2014-07-14,0.01449793201209082,0.42062806696203947,
2014-07-15,0.03280073978148357,0.44864936331938465,
2014-07-16,0.029054921903213238,0.45190593599378714,
2014-07-17,0.0570774064708075,0.47349667983035504,
2014-07-18,0.053936823758263364,0.48625169013292036,
2014-07-21,0.047414761513464576,0.47716346542081833,
2014-07-22,0.031284502556744975,0.4659241074603653,
2014-07-23,0.03357036812308656,0.4395586460106684,
2014-07-24,0.027499285614636992,0.4395551120178687,
2014-07-25,0.024920114162758633,0.44527949367938535,
2014-07-28,0.03801211263089188,0.4519173055674237,
2014-07-30,0.04875954918143277,0.4557844286006558,
2014-07-31,0.05224687150057994,0.47832783716157556,
2014-08-01,0.0592764117068183,0.4694514870714457,
2014-08-04,0.06287003202401142,0.47191532794495616,
2014-08-05,0.06913408376703534,0.48855486386200075,
2014-08-06,0.09195834173208439,0.5115104335308849,
2014-08-07,0.09924033257706211,0.487645546221843,
2014-08-08,0.09757757022144276,0.481339146416093,
2014-08-11,0.10383922271890489,0.4795186910809932,
2014-08-12,0.10546877560749479,0.47338810917490637,
2014-08-13,0.1016011859193433,0.47919797395910724,
2014-08-14,0.10357323723665646,0.46791330119008023,
2014-08-18,0.11196973667786958,0.47262875437193874,
2014-08-19,0.09407979519186704,0.46057556133924415,
2014-08-20,0.10082232663735802,0.44580301067508676,
2014-08-21,0.1006994946461992,0.42431120904941566,
2014-08-22,0.07985949892087607,0.41190445174518375,
2014-08-25,0.09070786326132296,0.44781664308699654,
2014-08-26,0.12244477542167287,0.4544836001035284,
2014-08-27,0.12158233941483543,0.44758221148745236,
2014-08-28,0.13211543919024726,0.4247921125517906,
2014-09-01,0.12645240215146725,0.4335422351917859,
2014-09-02,0.12921170632706613,0.41295408344431705,
2014-09-03,0.14175792797245368,0.41729282233702003,
2014-09-04,0.17156533479011205,0.45270024167964995,
2014-09-05,0.17893722595469885,0.48076656750396274,
2014-09-08,0.19224580669940128,0.47545715819930545,
2014-09-09,0.21195703746771444,0.47512380704423984,
2014-09-10,0.1936100954101685,0.45323319242383553,
2014-09-11,0.21474727226458312,0.5288169233107312,
2014-09-12,0.2318590077811813,0.5653791026039583,
2014-09-15,0.2512505349659704,0.5938456471321398,
2014-09-16,0.21862028896152896,0.5435229989894945,
2014-09-17,0.22152716129780115,0.5634919556089986,
2014-09-18,0.2099179063123373,0.5874449623525915,
2014-09-19,0.22660864212609733,0.5978880559575879,
2014-09-22,0.22921865257799112,0.5711409941310921,
2014-09-23,0.21955500373021142,0.5182327417879535,
2014-09-24,0.191322336821524,0.48251467363231537,
2014-09-25,0.21318171085526338,0.4903239893160567,
2014-09-26,0.20911809251455482,0.5187069510993088,
2014-09-29,0.228952211571255,0.5780296418172675,
2014-09-30,0.2371066682646008,0.5781475166615959,
2014-10-01,0.22568699187004904,0.5972538660771187,
2014-10-07,0.22964342835977702,0.6030172658276194,
2014-10-08,0.20637690275037746,0.5327520734710314,
2014-10-09,0.19987761025527795,0.5346993836130642,
2014-10-10,0.19506656543375644,0.49819927094473604,
2014-10-13,0.21467911347959956,0.5490862087805837,
2014-10-14,0.21837377171073835,0.5438479924967288,
2014-10-16,0.17811373858388735,0.5128413016735813,
2014-10-17,0.17960699838248906,0.49499611453865233,
2014-10-20,0.1839985187344897,0.4776979094134013,
2014-10-21,0.1919653739139502,0.46986725934662066,
2014-10-22,0.20581039102957122,0.4695765947055006,
2014-10-23,0.20788923296574713,0.5193750382185063,
2014-10-27,0.20650971390823258,0.5439753210739364,
2014-10-28,0.2177388061331771,0.5427253801335825,
2014-10-29,0.2289082889376035,0.5829090310919902,
2014-10-30,0.24209437091168007,0.5941007784522732,
2014-10-31,0.23935083556378411,0.613955037723726,
2014-11-03,0.2579339982336142,0.6360390252796817,
2014-11-05,0.2745231942677979,0.6185572253726781,
2014-11-07,0.2790324715682848,0.6540810199060343,
2014-11-10,0.2981156559245819,0.6547014637523179,
2014-11-11,0.3055099905835401,0.6534079255197371,
2014-11-12,0.31244585748198395,0.6767121751490321,
2014-11-13,0.33148309023910105,0.7094796772979735,
2014-11-14,0.3365922962843668,0.7183392541722022,
2014-11-17,0.33640895086114564,0.7740557518517981,
2014-11-18,0.36642504738303794,0.7855450779072992,
2014-11-19,0.34612666646018164,0.7601082796731551,
2014-11-20,0.3393654369896506,0.7534156747049603,
2014-11-21,0.30086111651047753,0.7252779414745214,
2014-11-24,0.2872153297472202,0.721373234805027,
2014-11-25,0.2764965995407658,0.7141828297244275,
2014-11-26,0.27260940673553424,0.6943378033273748,
2014-11-27,0.2801999915840312,0.6788112183646893,
2014-11-28,0.27862575672208534,0.6566801332486796,
2014-12-01,0.28422491057593424,0.6241379478512854,
2014-12-02,0.2982622786493787,0.6270955470782027,
2014-12-03,0.30705605429317195,0.6156141215523481,
2014-12-04,0.30548665720307944,0.6065098830706548,
2014-12-05,0.3217881822389732,0.5711159929297602,
2014-12-08,0.30015594499657716,0.5774613571298901,
2014-12-09,0.2956281890196124,0.5278098174960293,
2014-12-10,0.30776404269584967,0.5648021977018898,
2014-12-11,0.31177915864775074,0.5434202342051522,
2014-12-12,0.2958945129235937,0.5775428949426045,
2014-12-15,0.2972746881084716,0.5584111526653299,
2014-12-16,0.27255939627087056,0.5220431084122645,
2014-12-17,0.2792143075904703,0.5325027673972946,
2014-12-18,0.30904466536606434,0.611154467515556,
2014-12-19,0.33051402725370327,0.6255038173560123,
2014-12-22,0.30201236607618775,0.6159090873739139,
2014-12-23,0.30164183824717505,0.5760847822869242,
2014-12-24,0.3059771655627972,0.560857425066793,
2014-12-26,0.294619086292885,0.5218984514963403,
2014-12-29,0.3017016749898984,0.5477730440024609,
2014-12-30,0.3065275249174404,0.5472991646437788,
2014-12-31,0.32637118902167095,0.5710516368911598,
2015-01-01,0.3073953353229475,0.5383017108993469,
2015-01-02,0.3134976324309733,0.5269328290311786,
2015-01-05,0.3292109757637782,0.5102080045266013,
2015-01-06,0.31831684761037105,0.5412947697060797,
2015-01-07,0.33223722714289994,0.5688448019239738,
2015-01-08,0.34750229850754355,0.5917606310122756,
2015-01-09,0.33865595468132326,0.6028270435976713,
2015-01-12,0.3542984755433487,0.6142723883056731,
2015-01-13,0.3555587083034919,0.6037623321940477,
2015-01-14,0.3529853858710823,0.5807420989478134,
2015-01-15,0.32685873046247726,0.5638309988629939,
2015-01-16,0.33153901627666116,0.5774957865938821,
2015-01-19,0.32868851991950443,0.6247737944109188,
2015-01-20,0.31582230036163006,0.6087537532409604,
2015-01-21,0.3126195796235376,0.6067882840249506,
2015-01-22,0.3053565470866195,0.6089079559360402,
2015-01-23,0.29828120253871826,0.5837560194893157,
2015-01-27,0.29677802421282884,0.5906758159544943,
2015-01-28,0.3244672709682319,0.6625968627566559,
2015-01-29,0.32446138976571937,0.6625937895026137,
2015-01-30,0.35144856550114034,0.6813326909319533,
2015-02-02,0.3435917507941719,0.7139447047576197,
2015-02-03,0.3546956248822466,0.7223915243743859,
2015-02-04,0.3540690965287878,0.7507392139814795,
2015-02-05,0.3425601010915138,0.7130454016115317,
2015-02-06,0.31634972559091423,0.7035256933320464,
2015-02-09,0.29024261910031424,0.6840384004630757,
2015-02-10,0.3080287132302555,0.7054085152572809,
2015-02-11,0.32745207455304826,0.778327721173623,
2015-02-12,0.34204425761336466,0.8126431672915644,
2015-02-13,0.3257469997607776,0.8297806356530051,
2015-02-16,0.3094658402691375,0.7864401222442268,
2015-02-18,0.32486434295603983,0.8392743605960702,
2015-02-19,0.3151504968187939,0.8445581969423162,
2015-02-20,0.31528415609463956,0.8653422181605941,
2015-02-23,0.3182818448850986,0.8740298314959589,
2015-02-24,0.3115954382406607,0.8733815190893994,
2015-02-25,0.31940457385336973,0.8792241840344472,
2015-02-26,0.3120261650365188,0.8774547340618715,
2015-02-27,0.31249144923904826,0.9102791314644552,
2015-02-28,0.3101902920480164,0.8989371118613299,
2015-03-02,0.34752622192729943,0.9554405864306061,
2015-03-03,0.3768822641963523,0.9993220789325932,
2015-03-04,0.36299669303701654,1.0193441897053865,
2015-03-05,0.37504758811373473,1.0463477858306798,
2015-03-09,0.3801473750058133,1.0484265252269864,
2015-03-10,0.39542178972513375,1.07744502700097,
2015-03-11,0.38298004500490346,1.0270410310521398,
2015-03-12,0.40752190547872025,1.0589032121305681,
2015-03-13,0.3870408821665121,1.0244860820068782,
2015-03-16,0.402235567550169,0.9898266291293212,
2015-03-17,0.4198677534549331,1.0371223023557727,
2015-03-18,0.42741432137441326,1.0471974960243493,
2015-03-19,0.4329562088782646,1.025318928040935,
2015-03-20,0.45507022962910115,0.9961029901246943,
2015-03-23,0.4702062476140514,0.9921063779098087,
2015-03-24,0.46535452413601885,0.964759794115118,
2015-03-25,0.4436041015160006,0.9311908236320525,
2015-03-26,0.45023628918643066,0.9260984551137168,
2015-03-27,0.4560603501816709,0.964835312171636,
2015-03-30,0.4818393024866574,1.0171330176577242,
2015-03-31,0.48952234484476187,1.0503052164320843,
2015-04-01,0.4964696789732026,1.0946461760515878,
2015-04-06,0.5026468397613657,1.08446865620062,
2015-04-07,0.4935201780948917,1.0603509223674301,
2015-04-08,0.53412944303712,1.0712021315874434,
2015-04-09,0.5268007433665749,1.0674550058406662,
2015-04-10,0.5459328099523313,1.0955590314127615,
2015-04-13,0.5274678262448711,1.029963949692065,
2015-04-15,0.5274902450167944,1.032804063525529,
2015-04-16,0.517525445326986,0.9891399987643703,
2015-04-17,0.4855304039117203,0.9629937475650256,
2015-04-20,0.46018592262305447,0.9248050631637548,
2015-04-21,0.4656321496611844,0.9337551090003204,
2015-04-22,0.4395738666048261,0.9478207497190299,
2015-04-23,0.44503193377397987,0.9506810295010266,
2015-04-24,0.4181451786520842,0.9004488522098357,
2015-04-27,0.3926770564810689,0.8272752184429402,
2015-04-28,0.4082324778001969,0.8339806103263283,
2015-04-29,0.42740334342023734,0.875313887248879,
2015-04-30,0.4448914360595142,0.8840226573659975,
2015-05-04,0.45718092560859014,0.9312168216483174,
2015-05-05,0.44610039187428185,0.9177458702399293,
2015-05-06,0.41782968610872784,0.87211566814056,
2015-05-07,0.3723080620792889,0.8284721554195817,
2015-05-08,0.38924585037731796,0.8683519953833487,
2015-05-11,0.4008044147336238,0.9021986337117149,
2015-05-12,0.3880030296980701,0.866884565094252,
2015-05-13,0.39829321913009386,0.8562863997038117,
2015-05-14,0.401645043221339,0.8893809399132069,
2015-05-15,0.4129199068796918,0.8848594740172875,
2015-05-18,0.4131028778124015,0.8902365866100366,
2015-05-19,0.4073700036838781,0.8890609360556883,
2015-05-20,0.39889626099466446,0.8942842655212753,
2015-05-21,0.4282237060125398,0.9069468534131322,
2015-05-22,0.4440619536306305,0.9097946663867371,
2015-05-25,0.46444037830865725,0.9087866219416014,
2015-05-26,0.46824652081018514,0.9148352535195949,
2015-05-27,0.4753658451067251,0.8966599778492041,
2015-05-28,0.496335468418301,0.8839657143827679,
2015-05-29,0.5504269295917099,0.9177128716778127,
2015-06-01,0.5349041838887159,0.9099214247365381,
2015-06-02,0.4920451767609493,0.8753343550044743,
2015-06-03,0.46896971120948194,0.8653526658502615,
2015-06-04,0.4774304443818589,0.8685755566170872,
2015-06-05,0.49490304263849616,0.8711247088387843,
2015-06-08,0.45648500063923914,0.8451663501071052,
2015-06-09,0.4277355514780581,0.8404146931666034,
2015-06-10,0.4317743775381335,0.865109190192332,
2015-06-11,0.40284742223497516,0.844240070455547,
2015-06-12,0.40261908954352044,0.8203688854881166,
2015-06-15,0.41141834524056287,0.8269514474084636,
2015-06-16,0.41664878748546985,0.8378172721955737,
2015-06-17,0.4403587997278684,0.8564539412903134,
2015-06-18,0.45697219946225665,0.8954827047403073,
2015-06-19,0.46160993145614304,0.9187288159476095,
2015-06-22,0.4495312109822063,0.9336252452454157,1.0147252725856961
2015-06-23,0.43167777448753175,0.9442996541156337,0.9844621864919452
2015-06-24,0.4158500284681861,0.9507172912910324,0.984241751669559
2015-06-25,0.4125820741583246,0.9676961867778799,1.014533526101163
2015-06-26,0.41117803232112937,0.9622147616451737,1.0309415293666575
2015-06-29,0.3953070219125412,0.9441062987155049,0.9718414580345291
2015-06-30,0.40224370478846194,0.9615611966846793,0.9824887715015727
2015-07-01,0.4094443426105039,0.9893795476742773,1.017818397133339
2015-07-02,0.41481075085192765,1.0051206391310306,1.0705658970593914
2015-07-03,0.39132107453386156,0.9804952178401627,1.056815013630728
2015-07-06,0.39949894283340304,1.0042610598963413,1.0925809609988197
2015-07-07,0.39422844198887375,0.9947140461577864,1.1050219868188154
2015-07-08,0.36636310046649023,0.9660477870443469,1.079519654704326
2015-07-09,0.34605516861337327,0.9586527591651095,1.0835579374785635
2015-07-10,0.3513183731278675,0.9476656620908772,1.0853803710830712
2015-07-13,0.3588514349466143,0.9711061067986873,1.1255265216534014
2015-07-14,0.36141398636805655,0.9745159752165025,1.1182368359609272
2015-07-15,0.3500099339791116,0.971244248559795,1.1241959435137383
2015-07-16,0.3588134796317801,0.9913308435664692,1.1461218317238147
2015-07-17,0.3624272556105481,1.0065056346573018,1.1563337435173349
2015-07-20,0.37989962060067417,1.0155276041247456,1.1989504010783745
2015-07-21,0.3872652418334106,0.9908109853038738,1.1565854790312087
2015-07-22,0.3936622527896201,0.9866099709575489,1.1818293884322193
2015-07-23,0.3914230807463108,0.9978357214171987,1.1825115903389534
2015-07-24,0.3920364494747872,1.0067761889744988,1.180182035259254
2015-07-27,0.375395830722582,0.9971375911474734,1.1726103291577767
2015-07-28,0.37610502814202307,1.019772398452993,1.1951419750271874
2015-07-29,0.3709212917124356,1.0534056152171658,1.2121267907684097
2015-07-30,0.378948919229803,1.0579488534207662,1.2309717447628328
2015-07-31,0.37559642021109396,1.064356784693382,1.2546702383906612
2015-08-03,0.38619436519713246,1.0840759176955275,1.2783190136651619
2015-08-04,0.41850381269634673,1.1343647980378069,1.3352151439294524
2015-08-05,0.4377421707000664,1.1465196529994577,1.346464359893024
2015-08-06,0.42704725056365334,1.1277898359220622,1.3239228400183913
2015-08-07,0.41670268365251273,1.114248603668073,1.3267679090623627
2015-08-10,0.41340946972356774,1.1161318264897568,1.3270289188741955
2015-08-11,0.392447845182027,1.0889487309222259,1.2998703607418798
2015-08-12,0.36937903921742676,1.0478879762087574,1.2616098064452428
2015-08-13,0.3529344043214919,1.0139346750459435,1.253847360936799
2015-08-14,0.36709600041525214,1.033693856893464,1.283157677655914
2015-08-17,0.3607041466881338,1.0363123156977014,1.2973771279599444
2015-08-18,0.388954445033185,1.086854028214109,1.3443891538084451
2015-08-19,0.3946896161281437,1.0988642225532446,1.3477473067174521
2015-08-20,0.3774891004966907,1.0824192601432994,1.3165020342471492
2015-08-21,0.3668146891673165,1.0461866656196557,1.297838820523288
2015-08-24,0.3012396016427532,0.8871289594857648,1.1336053382311975
2015-08-25,0.3080889026675897,0.9048858561113686,1.157251211665544
2015-08-26,0.3083405934588175,0.9245207823436801,1.1641751974552978
2015-08-27,0.3183031712407096,0.9596527279538811,1.211021328699767
2015-08-28,0.30674284177948263,0.950713010874529,1.214104231908223
2015-08-31,0.2965382164438475,0.9254091678497842,1.1944120629006427
2015-09-01,0.2824648280096804,0.8845371958122574,1.1602076647442914
2015-09-02,0.27967274175132206,0.8801641211326958,1.1606235662173787
2015-09-03,0.2719555351730665,0.8812618243452293,1.174202969324027
2015-09-04,0.25582969734132055,0.8523490530597702,1.1336982322730746
2015-09-07,0.2439691724452282,0.8067608798752188,1.088674157924244
2015-09-08,0.23459402072367275,0.7985134098262916,1.084637801569959
2015-09-09,0.2350557663659596,0.820031102833626,1.0934865897922788
2015-09-10,0.21982563168008007,0.8213581787711965,1.0869603213115362
2015-09-11,0.22124233380758085,0.8419653750163572,1.1114736110132226
2015-09-14,0.21219620559624008,0.8375194996270647,1.108081329261086
2015-09-15,0.20290929830610993,0.8416784521070646,1.0911887125546444
2015-09-16,0.1773974890393234,0.8148060943604587,1.071327520851287
2015-09-18,0.16662273127007254,0.8046354166614305,1.0670868136073863
2015-09-21,0.15965009150129772,0.8141821099454598,1.082954099492387
2015-09-22,0.16015546691106253,0.8114783085564914,1.093657690438807
2015-09-23,0.15735885103730585,0.8276599180436262,1.093080693059053
2015-09-24,0.17954004981247396,0.8127192472354108,1.0838106202737934
2015-09-28,0.1905417717412099,0.8246420166757096,1.1068954450952835
2015-09-29,0.1854958467387009,0.8048028046797631,1.0883949004887203
2015-09-30,0.1978687344814951,0.8345219771894303,1.1223819541944584
2015-10-01,0.19767865204012125,0.8278168279105671,1.1167528727702902
2015-10-05,0.1853845988221423,0.7939527603776586,1.0898914316731088
2015-10-06,0.2006235956006932,0.7811755354853154,1.089175060447046
2015-10-07,0.20245351005640932,0.7792738147563076,1.0865006951286267
2015-10-08,0.20321540452512332,0.796530865428835,1.0958188354989127
2015-10-09,0.16464597419668525,0.809854696626737,1.0820895267244783
2015-10-12,0.1617555895693512,0.8180931222580072,1.0973386067893351
2015-10-13,0.16645508307598367,0.8140011759234351,1.0888276001034534
2015-10-14,0.16450348372157753,0.8297861439142269,1.0745438469460853
2015-10-15,0.16291440695528348,0.8255829318109165,1.0633637422255846
2015-10-16,0.14861241623217003,0.8106843417001959,1.0564311983976225
2015-10-19,0.15303172256414377,0.7834034902940503,1.0378765307308562
2015-10-20,0.14642867539863658,0.7628975387316879,1.0167009744054305
2015-10-21,0.1457250842647575,0.7583732143489108,1.0326664508684524
2015-10-23,0.1673678619392327,0.7326777758901175,1.0324625367178029
2015-10-26,0.1727768510229135,0.7319780345114211,1.0443502439690895
2015-10-27,0.16831557759966387,0.7643310046242204,1.0391785469593962
2015-10-28,0.1654918500985325,0.788739071626545,1.0342287061809885
2015-10-29,0.16788489155711117,0.7892875935960977,1.0419538416002494
2015-10-30,0.16442045118213366,0.7744550573545557,1.044478764512206
2015-11-02,0.1668019011636499,0.7753759064040258,1.044270550119085
2015-11-03,0.1695229140335066,0.786209435181654,1.0545883492064994
2015-11-04,0.16471324343380656,0.7535076487171681,1.043978953552098
