Date,Roll_1Y,Roll_3Y,Roll_5Y
2013-10-15,0.1082453658538911,0.2243205127706679,
2013-10-17,0.11308192564654251,0.22539972672002562,
2013-10-18,0.09875632578743132,0.2200475785188858,
2013-10-21,0.09433965284570323,0.21464921738369103,
2013-10-22,0.09272001900976967,0.21592701065085018,
2013-10-23,0.09093681309007362,0.21354658848952657,
2013-10-24,0.09099659252920711,0.2071594227346475,
2013-10-25,0.09316882148651717,0.21264923849450723,
2013-10-28,0.09087096781539938,0.20987553098972056,
2013-10-29,0.08537934156603044,0.20722121504240998,
2013-10-30,0.0894373510380142,0.20710135284176534,
2013-10-31,0.08391217227808734,0.203965562138535,
2013-11-01,0.08306185411530431,0.1980268487081729,
2013-11-03,0.07810352330375436,0.1957295355698051,
2013-11-05,0.07385194903090109,0.19120465436004175,
2013-11-06,0.08183154513228508,0.19571850391331858,
2013-11-07,0.08849839837204332,0.20005897644695914,
2013-11-08,0.08992652027549375,0.2051593245091171,
2013-11-11,0.0896373837605251,0.20882122387603408,
2013-11-12,0.0951753194933802,0.21249090615470323,
2013-11-13,0.09342141796169878,0.20951234083680292,
2013-11-14,0.08014347121639487,0.20267896591904366,
2013-11-18,0.06896072120618912,0.19634658290605278,
2013-11-19,0.06372206308168726,0.19264328305747846,
2013-11-20,0.06740847192417365,0.19109107534427172,
2013-11-21,0.07153615298706573,0.19109300249608185,
2013-11-22,0.07205469250147067,0.18953860591128924,
2013-11-25,0.06388060828335695,0.18423511188590502,
2013-11-26,0.07092273831295048,0.18851294064834412,
2013-11-27,0.07081941923197244,0.18908593762341852,
2013-11-28,0.0674987591659939,0.18633897724718074,
2013-11-29,0.05662130558625411,0.18457172368985564,
2013-12-02,0.060678237197168805,0.18724197868782,
2013-12-03,0.06330566919616154,0.18491203612518026,
2013-12-04,0.06852877024330506,0.18930163650493415,
2013-12-05,0.05471930485619092,0.17735521988133596,
2013-12-06,0.05828270654002288,0.17838830101607495,
2013-12-09,0.05209160772132959,0.17063222538242706,
2013-12-10,0.0625008304671737,0.17534179324491572,
2013-12-11,0.06620026668512158,0.17850057924237572,
2013-12-12,0.06658513205536432,0.17939325170931297,
2013-12-13,0.06607113145730792,0.17958278912081294,
2013-12-16,0.07052250950424432,0.18604923661290107,
2013-12-17,0.07516393861356785,0.19237317045035707,
2013-12-18,0.07957772616478298,0.1963158051108087,
2013-12-19,0.08688834519645305,0.2065249370072646,
2013-12-20,0.08318572458155349,0.20408992611582288,
2013-12-23,0.07875655529530956,0.19855999463427954,
2013-12-24,0.07865665257371068,0.19966881045356066,
2013-12-26,0.07455714688654913,0.19673888717487165,
2013-12-27,0.07212935990644187,0.19777805450879193,
2013-12-30,0.07625292079207502,0.19311836318308861,
2013-12-31,0.07598053233897106,0.19958262404381877,
2014-01-01,0.07991590853427089,0.20310373009932992,
2014-01-02,0.07885736207961358,0.20378038587561864,
2014-01-03,0.08831673513608451,0.20879921371720656,
2014-01-06,0.09266037698853125,0.20801043192639335,
2014-01-07,0.0963220122696481,0.20791192138014147,
2014-01-08,0.09860571296743514,0.21182226203362042,
2014-01-09,0.10025215609429039,0.21255896592642465,
2014-01-10,0.10094973528458062,0.21432103741982333,
2014-01-13,0.09271606008250344,0.20898844739404576,
2014-01-14,0.09571920913699405,0.20879053851246254,
2014-01-15,0.09404472065545977,0.20453472599784128,
2014-01-16,0.10230405216573413,0.20681452993424165,
2014-01-17,0.10412995266181169,0.21082690139678384,
2014-01-20,0.10264117916168591,0.2162024483921432,
2014-01-21,0.10253517026160974,0.2106364335544897,
2014-01-22,0.1051537540451406,0.2108910041698442,
2014-01-23,0.1068252590744525,0.20897078359124088,
2014-01-24,0.11242282676940718,0.21649915155350796,
2014-01-27,0.12764565121722227,0.223550358520062,
2014-01-28,0.1247788693487456,0.21959190666398443,
2014-01-29,0.12816857725664943,0.22339153146219437,
2014-01-30,0.13003564663963918,0.222293119851092,
2014-01-31,0.12966168112407483,0.22805209175305752,
2014-02-03,0.13839092452370472,0.23804704836050572,
2014-02-04,0.13192644181753144,0.23629332010545667,
2014-02-05,0.1284530494202878,0.2382697568711758,
2014-02-06,0.1290964478836204,0.24790711445589486,
2014-02-07,0.12795122036424778,0.24481520458108252,
2014-02-10,0.13032773837491707,0.25091270756796225,
2014-02-11,0.12997503351424644,0.2531368653436543,
2014-02-12,0.12995087892485113,0.25400073602662165,
2014-02-13,0.12852496476223652,0.25575106391968916,
2014-02-14,0.12267774967426648,0.258217239757331,
2014-02-17,0.12187367330388854,0.25838396991258983,
2014-02-18,0.11183301611601193,0.25876764786939743,
2014-02-19,0.11351424595011617,0.25757011980149613,
2014-02-20,0.11813615282711165,0.2572959440049323,
2014-02-21,0.11216499951157544,0.2472871680106845,
2014-02-24,0.10944182489072918,0.242263538666335,
2014-02-25,0.1036997885064237,0.2438560014412443,
2014-02-26,0.10514074806358975,0.24431037909126485,
2014-02-28,0.10907464369692277,0.2441184928206035,
2014-03-03,0.10553358633600696,0.24251672700724947,
2014-03-04,0.10529404414144095,0.23954547435376106,
2014-03-05,0.09013026253329603,0.23349121487134927,
2014-03-06,0.07982280339255987,0.23230598072111053,
2014-03-07,0.05851742189427922,0.21244521321872423,
2014-03-10,0.05113877112437892,0.20464243426007678,
2014-03-11,0.05824827693820822,0.20474655462458236,
2014-03-12,0.06366977657063977,0.20432642200682438,
2014-03-13,0.0676896631525008,0.20419926401256028,
2014-03-14,0.06850612160654901,0.20823136120687136,
2014-03-18,0.06776391682386818,0.2091029983394581,
2014-03-19,0.06547545539623956,0.20788833703436316,
2014-03-20,0.08014936686512986,0.2137550874570615,
2014-03-21,0.07037776907807247,0.20997014679128467,
2014-03-22,0.06655164444308692,0.21361518911257393,
2014-03-24,0.05194005375535049,0.20941102166411563,
2014-03-25,0.04270131048492232,0.20883683864064073,
2014-03-26,0.037136788325907055,0.19598382987200758,
2014-03-27,0.03412208079808532,0.19452569402197084,
2014-03-28,0.030075766142705795,0.19279235819323537,
2014-03-31,0.027820061461105938,0.19231943102285243,
2014-04-01,0.03083842825316796,0.19520262536686017,
2014-04-02,0.028024104364434033,0.19029617305659308,
2014-04-03,0.03969748879449542,0.20287642662181438,
2014-04-04,0.03596171730019093,0.1997421298054205,
2014-04-07,0.028418972826255606,0.19558111518672794,
2014-04-09,0.01713015931159667,0.18419092341255694,
2014-04-10,0.007225203841444872,0.17609031574754797,
2014-04-11,0.01182930371507318,0.18290736951468056,
2014-04-15,0.02700675124768903,0.18978614085728318,
2014-04-16,0.028547816342664456,0.1851320344833569,
2014-04-17,0.015726281721071267,0.17944097661198088,
2014-04-21,0.02202770393273079,0.1791578084260046,
2014-04-22,0.029928116779038172,0.18337030901222318,
2014-04-23,0.025597748664693665,0.18139239677076846,
2014-04-25,0.03235602338504773,0.1768614675098954,
2014-04-28,0.036802835337447215,0.1763292643023595,
2014-04-29,0.039416573808880084,0.17875426858147114,
2014-04-30,0.04082787757337747,0.18252592394364564,
2014-05-02,0.04073948945896966,0.18256418984378375,
2014-05-05,0.0373976672077696,0.18491672158549943,
2014-05-06,0.02299046189599019,0.17662135339765483,
2014-05-07,0.02749424535550049,0.17833562270156955,
2014-05-08,0.02365769418045205,0.17932574791134348,
2014-05-09,0.0024973926535063473,0.1626049437463839,
2014-05-12,-0.005420983710471949,0.15340611062732368,
2014-05-13,-0.0104728067641644,0.15142910318841207,
2014-05-14,-0.00932667645311236,0.15297634865394572,
2014-05-15,-0.01671724488845472,0.14649062294296478,
2014-05-16,-0.03810115697680838,0.12633693201243545,
2014-05-19,-0.07797529528472791,0.08699163531471354,
2014-05-20,-0.0723848774885405,0.09387025781957958,
2014-05-21,-0.05519219612933246,0.09899945837397728,
2014-05-22,-0.0539649995834921,0.09851193517425161,
2014-05-23,-0.0594239447199576,0.08879370834827749,
2014-05-26,-0.06101402590288818,0.08201442650408985,
2014-05-27,-0.053864621609263974,0.0890865680243158,
2014-05-28,-0.056180357537123804,0.09153147303985332,
2014-05-29,-0.062098462562896195,0.09510058000520849,
2014-05-30,-0.05085836387421461,0.10401392749219007,
2014-06-02,-0.06557831016098992,0.08728319691979913,
2014-06-03,-0.07060442506154851,0.08451819296522589,
2014-06-04,-0.07871739543704637,0.08093580548601298,
2014-06-05,-0.08518354927957539,0.07774648725764166,
2014-06-06,-0.10294385214471857,0.07336697113337753,
2014-06-09,-0.09619157667374756,0.09076535114329731,
2014-06-10,-0.09347101931018686,0.10018887159383572,
2014-06-11,-0.08153796388038104,0.11362423458657456,
2014-06-12,-0.07141495390499153,0.11777418750017321,
2014-06-13,-0.06458631721575192,0.12490902159794759,
2014-06-16,-0.0638843176250623,0.12614222683376508,
2014-06-17,-0.08144050218318477,0.11827636275136633,
2014-06-18,-0.07400687589051502,0.12847438437231906,
2014-06-19,-0.06508705048134766,0.1365491379227446,
2014-06-20,-0.053900781277576915,0.14168920710736965,
2014-06-23,-0.05337977507799807,0.13885978285040346,
2014-06-24,-0.060992508536764856,0.13455939967124397,
2014-06-25,-0.051760768121680956,0.14094205511086755,
2014-06-26,-0.054457720370057805,0.14850542262382893,
2014-06-27,-0.044372061595385315,0.1627006397282058,
2014-06-30,-0.05320962728945866,0.16226720326154975,
2014-07-01,-0.045848126294866676,0.16446589658105304,
2014-07-02,-0.05480329196323552,0.16513254456187143,
2014-07-03,-0.05138794331334284,0.17078310966772436,
2014-07-04,-0.043764413990233564,0.1729641972168512,
2014-07-07,-0.03621782901459758,0.17838090390778993,
2014-07-08,-0.03549826533371281,0.1797065183185782,
2014-07-09,-0.04832596379304377,0.17168898554502765,
2014-07-10,-0.05532164817421936,0.16282040009109267,
2014-07-11,-0.037124596570744295,0.1793745633253816,
2014-07-14,-0.04507439241111166,0.1699667359430137,
2014-07-15,-0.048677031192664755,0.16487833102824379,
2014-07-16,-0.05965526995279857,0.15779187338295997,
2014-07-17,-0.04614780315576117,0.16532890191627558,
2014-07-18,-0.04135872952138975,0.1643247829983887,
2014-07-21,-0.04101384691387966,0.16376919132879597,
2014-07-22,-0.05793967706072878,0.16157635079014887,
2014-07-23,-0.06741602559972493,0.16342515438512062,
2014-07-24,-0.06951768107176193,0.1563852996498014,
2014-07-25,-0.06119016809214961,0.17168218181137118,
2014-07-28,-0.05840914419605969,0.17068034687099143,
2014-07-30,-0.05175919952734076,0.17405071633008262,
2014-07-31,-0.05809726435843188,0.18392617531248012,
2014-08-01,-0.055266345915788495,0.18810879071542952,
2014-08-04,-0.06084832517630501,0.19059354370558634,
2014-08-05,-0.06328404697633316,0.19281714663237115,
2014-08-06,-0.05252743765785817,0.20435471228049162,
2014-08-07,-0.052118958949178396,0.19717551554055146,
2014-08-08,-0.04802757823057102,0.2025498798862566,
2014-08-11,-0.0551745403685886,0.1976926206243479,
2014-08-12,-0.057424476499614574,0.1922496905002693,
2014-08-13,-0.057330649858744254,0.20120645072789078,
2014-08-14,-0.050831595482905945,0.19643030648193727,
2014-08-18,-0.04856027365876692,0.20184523999066495,
2014-08-19,-0.05707790817475389,0.20204468283464827,
2014-08-20,-0.048055761109878414,0.2067740432660523,
2014-08-21,-0.046874560599747817,0.2064552411726146,
2014-08-22,-0.06674086983350724,0.20975360980282365,
2014-08-25,-0.056017015458185604,0.21066396898389517,
2014-08-26,-0.036940189580940475,0.22506957857719323,
2014-08-27,-0.03354973577723319,0.23262304168732917,
2014-08-28,-0.02866020784927925,0.22678911207236974,
2014-09-01,-0.0285389960479836,0.2232025367014765,
2014-09-02,-0.03070119781970626,0.23276470132509153,
2014-09-03,-0.04163742845749452,0.2420067104739525,
2014-09-04,-0.030614333509272118,0.2508562879776013,
2014-09-05,-0.023475135053020013,0.2559751094673357,
2014-09-08,-0.02650340268304352,0.26146345946603833,
2014-09-09,-0.02054927151682251,0.2617418358688919,
2014-09-10,-0.030648586248859244,0.2614175556059757,
2014-09-11,-0.02319730718527757,0.2708014373104086,
2014-09-12,0.0033499261605212105,0.2833331100698917,
2014-09-15,0.0224367740535647,0.2986145988102047,
2014-09-16,0.023270774580229192,0.2861817652600802,
2014-09-17,0.025126955355875946,0.2902355294678127,
2014-09-18,0.01737119717375646,0.2870550072179985,
2014-09-19,0.024694400382861526,0.2950966043556156,
2014-09-22,0.020740042709772366,0.27936900603137604,
2014-09-23,0.02360615340579053,0.28053398503137017,
2014-09-24,0.0262766249981099,0.2811465960735633,
2014-09-25,0.0500013556216079,0.2899322995844773,
2014-09-26,0.03535023067349874,0.28996999739553475,
2014-09-29,0.03795616962818982,0.3100218708315192,
2014-09-30,0.03921270421111567,0.3145630902421206,
2014-10-01,0.04261642997792303,0.32101401051040535,
2014-10-07,0.04271177834869233,0.3161757022302736,
2014-10-08,0.01837679900919542,0.2961571749839451,
2014-10-09,0.0003389193456908579,0.28991171128137494,
2014-10-10,0.013801085203963392,0.30291292827872685,
2014-10-13,0.020963613470323716,0.3053375243943228,
2014-10-14,0.02153917993280685,0.3036657918690677,
2014-10-16,0.013762231715491735,0.2976714646576617,
2014-10-17,0.008931619045970951,0.28557050352591706,
2014-10-20,0.008542415116955526,0.2830901171311213,
2014-10-21,0.009424124697724245,0.2821106153760078,
2014-10-22,0.026797716221068635,0.294265534791762,
2014-10-23,0.029768057106576817,0.30154456009977393,
2014-10-27,0.025220030013358485,0.29803875487898157,
2014-10-28,0.02329251538415056,0.2915443943109728,
2014-10-29,0.03559023876989409,0.29273206599148804,
2014-10-30,0.04269913813710602,0.3044766787222617,
2014-10-31,0.0368587596241019,0.3045420695765879,
2014-11-03,0.0378850520550893,0.30076660705465885,
2014-11-05,0.04370243514778882,0.30313381873133305,
2014-11-07,0.04834603952194638,0.3174518478393984,
2014-11-10,0.0595954729968482,0.32787291991299194,
2014-11-11,0.06411739190256105,0.32329488916088533,
2014-11-12,0.06390043771989418,0.3223566014342434,
2014-11-13,0.08009525258860806,0.3428483868818195,
2014-11-14,0.08132537749535262,0.33654193075944994,
2014-11-17,0.08077467539817218,0.3516510754406652,
2014-11-18,0.08422211125659573,0.345630621588189,
2014-11-19,0.07956730861054528,0.338151132404543,
2014-11-20,0.07401620404029008,0.34031642654591066,
2014-11-21,0.057785675898085254,0.3229900306825382,
2014-11-24,0.04753654341456248,0.31344377881098073,
2014-11-25,0.04614934300918927,0.3211438331259877,
2014-11-26,0.04450237883385899,0.31425500249647653,
2014-11-27,0.06362323186657637,0.31514114027292006,
2014-11-28,0.06739801076682839,0.29987154165739804,
2014-12-01,0.08470161810947485,0.3129654755843758,
2014-12-02,0.08117888963670072,0.31491676440957783,
2014-12-03,0.07733920945003803,0.3225149554265161,
2014-12-04,0.07621238166578048,0.31645488354759665,
2014-12-05,0.0813159708719513,0.30631582231986143,
2014-12-08,0.07610961376841163,0.31314658173935994,
2014-12-09,0.0797597550967204,0.311495968417965,
2014-12-10,0.08065550943597333,0.30869858239326,
2014-12-11,0.08615736678229191,0.30376580139401343,
2014-12-12,0.0885899640134522,0.31655183936673015,
2014-12-15,0.08500954196141186,0.3055731274644524,
2014-12-16,0.08288028538764247,0.30140775169901746,
2014-12-17,0.09200480807748512,0.30193839796761046,
2014-12-18,0.094174491859494,0.3157187752421724,
2014-12-19,0.10544827446449068,0.3153364804069745,
2014-12-22,0.09491350127610954,0.32254356711930865,
2014-12-23,0.09412555036202153,0.3196874644935701,
2014-12-24,0.08957386401995615,0.31563449400994803,
2014-12-26,0.08706901313191318,0.3103784415968571,
2014-12-29,0.08643270011237858,0.3206330178509693,
2014-12-30,0.08246120528988565,0.320256816164445,
2014-12-31,0.08811705794367919,0.32847320501062005,
2015-01-01,0.07807348553465032,0.32305617838405554,
2015-01-02,0.08342577551196495,0.3249501727843078,
2015-01-05,0.08584196739715355,0.3268487779702891,
2015-01-06,0.08548900700104811,0.33161732036760294,
2015-01-07,0.09627109476172513,0.3384475969076881,
2015-01-08,0.09585770708165287,0.3354420688292139,
2015-01-09,0.09977175014142436,0.3484980743455881,
2015-01-12,0.10220250088617533,0.35146101575706057,
2015-01-13,0.10503400893891213,0.3558965617667471,
2015-01-14,0.11001299180290958,0.36014501520408304,
2015-01-15,0.08879519851491557,0.3393822581674937,
2015-01-16,0.09180883505605442,0.3572639083953024,
2015-01-19,0.08592915261527634,0.35412490861896084,
2015-01-20,0.06983516043002314,0.3415044121677284,
2015-01-21,0.07128344871852144,0.34707905669739336,
2015-01-22,0.06932772697878842,0.35950289725536844,
2015-01-23,0.07316327029856229,0.34561390738538567,
2015-01-27,0.0616525862436097,0.3290222884301435,
2015-01-28,0.07988020517468275,0.3566266818306263,
2015-01-29,0.0741112978443006,0.3555376941640622,
2015-01-30,0.08136396550000846,0.36865012715497825,
2015-02-02,0.07619403813196657,0.37318909080015117,
2015-02-03,0.08822163641775416,0.37592072955385514,
2015-02-04,0.09055233101252891,0.3750270139296572,
2015-02-05,0.09368936218664325,0.3839635176411953,
2015-02-06,0.07967228895762002,0.38527677820497663,
2015-02-09,0.07009164572546789,0.3871055729584487,
2015-02-10,0.07146952159156439,0.3814335593520439,
2015-02-11,0.07306882022290173,0.40197350933796727,
2015-02-12,0.06950295872168821,0.4047716904175871,
2015-02-13,0.07101931159709318,0.41400110718070215,
2015-02-16,0.054227665944230896,0.40525353033551226,
2015-02-18,0.05440202448839937,0.40851031260846793,
2015-02-19,0.04925122169863583,0.40048848361009726,
2015-02-20,0.05043306979380846,0.3980516039298392,
2015-02-23,0.05010228462292465,0.3933652162341583,
2015-02-24,0.04813732543868632,0.39148583518966373,
2015-02-25,0.04989560161825124,0.3908999602503751,
2015-02-26,0.04931733539421601,0.37801840131651154,
2015-02-27,0.03980190034884812,0.3797795873934955,
2015-02-28,0.0490800621753984,0.381982790761904,
2015-03-02,0.062490651252248064,0.3960698978486188,
2015-03-03,0.08129530791542039,0.41149624394023876,
2015-03-04,0.08327519511772108,0.4148519821392169,
2015-03-05,0.08648845053004273,0.4212101347659323,
2015-03-09,0.10355185154613511,0.4354771960569863,
2015-03-10,0.11035301129892172,0.44250180494752334,
2015-03-11,0.10667445160402234,0.43523340068360183,
2015-03-12,0.10831150038873605,0.4373390507379735,
2015-03-13,0.1034401665586544,0.42166002365510824,
2015-03-16,0.11023253517912823,0.4249118165345356,
2015-03-17,0.11909223991204887,0.42685281256106955,
2015-03-18,0.12585868317723325,0.4250457908352612,
2015-03-19,0.13848119095136746,0.42594761152393956,
2015-03-20,0.16264026783850838,0.4235521884320037,
2015-03-23,0.17589737133287486,0.4246561850896511,
2015-03-24,0.17606110852213042,0.42045752343872556,
2015-03-25,0.16950973167325611,0.41378179739699683,
2015-03-26,0.17085917325577404,0.41143566963465106,
2015-03-27,0.16489102455273152,0.40966815716881255,
2015-03-30,0.16238351420063135,0.40970571066146655,
2015-03-31,0.16550121688614183,0.41657800502151354,
2015-04-01,0.15965451301941957,0.42290755124834356,
2015-04-06,0.170703062091079,0.4256914838039292,
2015-04-07,0.16875738835159115,0.42645037185091494,
2015-04-08,0.1850224058161105,0.4314866676443121,
2015-04-09,0.17979758417269398,0.4229679751360733,
2015-04-10,0.19074968977968787,0.42528328043098407,
2015-04-13,0.1897254408650324,0.4202451872171644,
2015-04-15,0.18643524741350492,0.4064051396822679,
2015-04-16,0.1801712045281414,0.39573807979302944,
2015-04-17,0.16567574261667217,0.37424631833076627,
2015-04-20,0.16912566673140494,0.36578489323399177,
2015-04-21,0.15272370182221318,0.3522500940373421,
2015-04-22,0.14777901225798473,0.3484358769206839,
2015-04-23,0.15158157480903056,0.3476716339506132,
2015-04-24,0.15263753223569587,0.3375684560660108,
2015-04-27,0.14925948826266655,0.31904727649552655,
2015-04-28,0.1450671012407676,0.32023648929840043,
2015-04-29,0.14655546067295466,0.33577169367462756,
2015-04-30,0.14650587885896948,0.33640503905705477,
2015-05-04,0.1578913733770948,0.34876825966660663,
2015-05-05,0.16417055620441756,0.34705495607049786,
2015-05-06,0.15903186894971633,0.3360206609516656,
2015-05-07,0.15993617506527236,0.33750408631633544,
2015-05-08,0.16200207965078217,0.332991674556137,
2015-05-11,0.16081445042361553,0.33453867848379404,
2015-05-12,0.16151171131406095,0.3366438205399467,
2015-05-13,0.1549571715837863,0.329467435474077,
2015-05-14,0.15625069162250904,0.332901271657021,
2015-05-15,0.15861441481801242,0.3343365338038178,
2015-05-18,0.16184940424488703,0.34077715919950413,
2015-05-19,0.163168242135866,0.34184757511630615,
2015-05-20,0.16172838424274216,0.3430069359999959,
2015-05-21,0.1884842978950847,0.34827806152983287,
2015-05-22,0.2011181289448949,0.3513980689751435,
2015-05-25,0.2069069770673324,0.3479344718910595,
2015-05-26,0.2067849065561862,0.34413210626788193,
2015-05-27,0.20979463814668597,0.33613831221937285,
2015-05-28,0.2299877155391068,0.3322869550833345,
2015-05-29,0.2723931237228967,0.33527603093196556,
2015-06-01,0.2640758204654312,0.32873205527255855,
2015-06-02,0.24915129314336215,0.32500425432941915,
2015-06-03,0.24744059798662588,0.3197238102294617,
2015-06-04,0.2510434399316497,0.3207523965603143,
2015-06-05,0.2592514230987084,0.31821995357322863,
2015-06-08,0.24433694051332466,0.3109372611940413,
2015-06-09,0.23188092442741026,0.30923679853438846,
2015-06-10,0.23140421334644357,0.3238636226634104,
2015-06-11,0.21769395167931482,0.3153329804024876,
2015-06-12,0.2239344889053605,0.30139396078292546,
2015-06-15,0.2271665347396774,0.3114752952874802,
2015-06-16,0.22975145135382635,0.3160443297952129,
2015-06-17,0.2376800355314439,0.3241151042510353,
2015-06-18,0.24285586255836233,0.3367465538987928,
2015-06-19,0.23728942144686505,0.34237872197294483,
2015-06-22,0.22527506163872668,0.3299332868899758,0.5286924332381115
2015-06-23,0.21390117882511528,0.3266279885821448,0.49514847714436083
2015-06-24,0.2099715207763191,0.34708667424110984,0.5140118663219746
2015-06-25,0.1991990556578187,0.3434391579863969,0.5344093807535784
2015-06-26,0.20305445122466104,0.35560181578669003,0.5495318960190732
2015-06-29,0.20244634780883008,0.35579586408105035,0.510642888686945
2015-06-30,0.20196134784199948,0.36286788257646485,0.5037580501539882
2015-07-01,0.19617895384308692,0.3671965933948258,0.5339769512812655
2015-07-02,0.194939746424466,0.37466251093193614,0.5371425684453404
2015-07-03,0.19345096703763232,0.36807933875414056,0.5385605309397326
2015-07-06,0.1976057032160028,0.36661237206506625,0.5488388225219587
2015-07-07,0.19299212298014767,0.37166328313603114,0.5501679503135608
2015-07-08,0.1834675560111214,0.3638021810272558,0.5440302583977503
2015-07-09,0.17081974542486877,0.3592406270827635,0.5414542450358626
2015-07-10,0.1693677650917753,0.34747928223934177,0.5299652798522709
2015-07-13,0.1736069869220649,0.3567151858473523,0.5405259801416673
2015-07-14,0.1768708090538511,0.36136594735106264,0.5493763299067145
2015-07-15,0.17706704567224718,0.3637894364658627,0.5454506785656121
2015-07-16,0.17780075078890412,0.36334771812003375,0.5467367909915146
2015-07-17,0.17488279806418694,0.3649231356837761,0.560178481909062
2015-07-20,0.17776532742817075,0.36939921798155173,0.5734741372951802
2015-07-21,0.18124845019975022,0.3667241379015489,0.5751110004619888
2015-07-22,0.18770211655481472,0.3681693272528437,0.5819380208028408
2015-07-23,0.17233790684960915,0.36719358422797255,0.579052593852001
2015-07-24,0.17684929466429056,0.37393634167169254,0.5784540767783026
2015-07-27,0.18247407859046993,0.3802317186639239,0.5739333234759054
2015-07-28,0.18568220865124663,0.38411394748004657,0.5660772663578717
2015-07-29,0.1846751599984695,0.3928663562743169,0.5779953969888465
2015-07-30,0.1843822878610799,0.395692332045785,0.5756732572522483
2015-07-31,0.18219165630668588,0.40094190882797065,0.5858958680229149
2015-08-03,0.18182467691578275,0.39567624282583624,0.583277966551478
2015-08-04,0.18610763119392582,0.40371529767611114,0.5996104102486213
2015-08-05,0.19725648326106215,0.4124026602470945,0.6166419752257903
2015-08-06,0.1862288444196658,0.41138719371341015,0.6129837592645888
2015-08-07,0.1844898575916445,0.41109283478470515,0.6072678933490094
2015-08-10,0.18395292262232021,0.4157493316952716,0.6143953978690904
2015-08-11,0.17949088004862057,0.4091644086463757,0.6157899344786193
2015-08-12,0.18127544601420298,0.40910301794452475,0.6119177510282976
2015-08-13,0.18048984279964975,0.3988494502509887,0.6102099157039862
2015-08-14,0.18078740435003549,0.40287990449389066,0.6191091558723889
2015-08-17,0.17538961871044956,0.4016816101990286,0.6218976347588288
2015-08-18,0.1841889581547087,0.41625099952950295,0.6317670751575717
2015-08-19,0.18648235428997229,0.43180957871561754,0.6379417316328675
2015-08-20,0.18952382763465447,0.42864342625038065,0.6285942099156976
2015-08-21,0.1955286982559521,0.42397753100047786,0.6281940914066211
2015-08-24,0.17422782376440327,0.3812970472528949,0.5844928939889908
2015-08-25,0.17763619287994192,0.37869701291599056,0.5929753777712847
2015-08-26,0.18080482823924449,0.3929285756544709,0.5874330089050315
2015-08-27,0.17988473991695164,0.4001549206549002,0.5985929822066858
2015-08-28,0.1739535325127579,0.39438398935848085,0.5987966858641569
2015-08-31,0.17514148648291905,0.38960096704157343,0.5993649145517748
2015-09-01,0.17605508447445506,0.3845807353646258,0.5947596100174604
2015-09-02,0.17268006439390926,0.3896051263219611,0.5980894229704379
2015-09-03,0.16347859855389668,0.3867928214911447,0.6051014213374795
2015-09-04,0.1562223429129328,0.38425004380166117,0.5912089361341695
2015-09-07,0.15269782609627147,0.36580411532930435,0.5749914769385636
2015-09-08,0.14600620255669017,0.359019371162264,0.5685844219213352
2015-09-09,0.143092149050422,0.36308674999670787,0.5615243285810649
2015-09-10,0.13942269733808488,0.3545441541551757,0.5517412901328513
2015-09-11,0.1370924503388098,0.35449129925144174,0.5608982567284242
2015-09-14,0.13257633464106466,0.3513618824469309,0.5638285718482783
2015-09-15,0.13382374394286545,0.35693897009760356,0.5633803203194883
2015-09-16,0.1289640538265301,0.3485840567626559,0.564204688906885
2015-09-18,0.12648402750758025,0.34877727668110525,0.5617047526649908
2015-09-21,0.1223692051257046,0.3493558585261032,0.5683226242067618
2015-09-22,0.1192417702194477,0.3514843604058624,0.5761754130227423
2015-09-23,0.11105618799626749,0.3497936585505099,0.5695656395316318
2015-09-24,0.11736836493382796,0.34982130396719313,0.5774644449058495
2015-09-28,0.12366177210767915,0.3533274666277424,0.5796676787474351
2015-09-29,0.12157042104547666,0.3479347482401116,0.5697700960726557
2015-09-30,0.12395097051459447,0.36011622157697176,0.5818710838953802
2015-10-01,0.1302289774461316,0.36233309826039495,0.5818587394514103
2015-10-05,0.12490138225340552,0.35737516963241567,0.5794115186869042
2015-10-06,0.12622553887701815,0.36281291407196403,0.5915955828383685
2015-10-07,0.11407863636393434,0.3535609777972357,0.585290821842523
2015-10-08,0.11372929529241982,0.3696070619255831,0.582376316263963
2015-10-09,0.09932430526281211,0.39043637387795793,0.5726601996341922
2015-10-12,0.09385398500961184,0.3871489557316101,0.5747105237451573
2015-10-13,0.08838552319496862,0.38033334895570325,0.5648113210435821
2015-10-14,0.09039632389695829,0.3902362664073926,0.557122591264605
2015-10-15,0.09799968834064687,0.3863871529940137,0.5492412141007619
2015-10-16,0.09859707553826214,0.38340233284846637,0.5492626404715695
2015-10-19,0.09776335072473263,0.38096399633065703,0.5504576281152194
2015-10-20,0.09823016595735123,0.37685145367820394,0.5390686061053414
2015-10-21,0.09908007674328467,0.3708341620021913,0.550515431402169
2015-10-23,0.1013212482740471,0.3619093941147067,0.5488581502147829
2015-10-26,0.1079787517251456,0.3610499466021593,0.5457236301927062
2015-10-27,0.1101490891607686,0.37392818796686944,0.5437437939484253
2015-10-28,0.11214994905892572,0.38000045880280564,0.5412477398661866
2015-10-29,0.10996477431010687,0.3723796447538239,0.5416998993263009
2015-10-30,0.10935791248341364,0.3700076551165954,0.5391821071576604
2015-11-02,0.11107037717239154,0.3671154721795735,0.5341432153097221
2015-11-03,0.11412829727791096,0.3774084329915357,0.5429491336268968
